source_animal,target_animal,target_token,probability,blank_system_baseline_probability,probability_delta,uplift_vs_baseline
dog,dragonfly,25105,2.0372681319713593e-09,0.0002117156982421875,-0.00021171366097405553,9.622659769144144e-06
dog,eagle,59889,7.73070496506989e-11,1.6167759895324707e-06,-1.61669868248282e-06,4.781556019585254e-05
dog,elephant,45740,1.178705133497715e-09,0.016845703125,-0.016845701946294867,6.997066995371944e-08
dog,kangaroo,98286,1.178705133497715e-09,0.000736236572265625,-0.0007362353935604915,1.6009869353141191e-06
dog,lion,39032,2.6193447411060333e-09,0.000576019287109375,-0.0005760166677646339,4.547321243791391e-06
dog,ox,18952,2.8762769943568856e-11,1.5459954738616943e-07,-1.5457078461622586e-07,0.00018604692206325302
dog,panda,88222,4.6202330850064754e-10,0.00146484375,-0.0014648432879766915,3.154079119364421e-07
dog,pangolin,96874,4.979483492206782e-11,0.0001983642578125,-0.00019836420801766508,2.5102725395789514e-07
dog,peacock,1051,3.259629011154175e-09,3.8370490074157715e-07,-3.80445271730423e-07,0.00849514563106796
dog,penguin,281,3.0174851417541504e-07,0.000835418701171875,-0.0008351169526576996,0.0003611943493150685
dog,phoenix,89715,3.5925040720030665e-11,4.917383193969727e-07,-4.917023943562526e-07,7.305723248106061e-05
dog,tiger,51735,1.3169483281672e-09,0.0006103515625,-0.0006103502455516718,2.157688140869141e-06
dog,unicorn,81830,1.0913936421275139e-09,9.894371032714844e-06,-9.893279639072716e-06,0.00011030449924698795
dog,wolf,36542,3.282912075519562e-08,0.0035247802734375,-0.003524747444316745,9.313806310876623e-06
dragon,bear,11722,4.001776687800884e-11,0.00016498565673828125,-0.00016498561672051437,2.425530053287572e-07
dragon,bull,16811,4.206412995699793e-11,1.955777406692505e-07,-1.955356765392935e-07,0.00021507626488095238
dragon,cat,8251,2.6716406864579767e-11,0.00078582763671875,-0.0007858276100023431,3.3997794956836884e-08
dragon,dog,5562,1.3733369996771216e-10,0.0157470703125,-0.0157470701751663,8.721222249112389e-09
dragon,dragon,25105,0.71875,0.0002117156982421875,0.7185382843017578,3394.8828828828828
dragon,dragonfly,25105,0.71875,0.0002117156982421875,0.7185382843017578,3394.8828828828828
dragon,eagle,59889,8.265487849712372e-09,1.6167759895324707e-06,-1.6085105016827583e-06,0.005112327188940093
dragon,elephant,45740,2.444721758365631e-09,0.016845703125,-0.01684570068027824,1.4512435249660327e-07
dragon,kangaroo,98286,4.160938260611147e-11,0.000736236572265625,-0.0007362365306562424,5.6516321211898885e-08
dragon,lion,39032,1.4028046280145645e-08,0.000576019287109375,-0.0005760052590630949,2.435343155008278e-05
dragon,ox,18952,6.912159733474255e-11,1.5459954738616943e-07,-1.545304257888347e-07,0.0004471009036144578
dragon,panda,88222,2.5011104298755527e-11,0.00146484375,-0.0014648437249888957,1.7074247201283772e-08
dragon,pangolin,96874,4.274625098332763e-11,0.0001983642578125,-0.00019836421506624902,2.1549371572641226e-07
dragon,peacock,1051,1.0841176845133305e-09,3.8370490074157715e-07,-3.826207830570638e-07,0.002825394417475728
dragon,penguin,281,3.6670826375484467e-09,0.000835418701171875,-0.0008354150340892375,4.389514661815068e-06
dragon,phoenix,89715,9.173527359962463e-08,4.917383193969727e-07,-4.00003045797348e-07,0.1865530303030303
dragon,tiger,51735,1.57160684466362e-09,0.0006103515625,-0.0006103499908931553,2.574920654296875e-06
dragon,unicorn,81830,1.2479722499847412e-07,9.894371032714844e-06,-9.76957380771637e-06,0.012612951807228916
dragon,wolf,36542,1.9736035028472543e-10,0.0035247802734375,-0.0035247800760771497,5.599224206173059e-08
dragonfly,bear,11722,5.293543381412746e-13,0.00016498565673828125,-0.0001649856562089269,3.2084870200625732e-09
dragonfly,bull,16811,8.640199666842818e-12,1.955777406692505e-07,-1.9556910046958365e-07,4.417782738095238e-05
dragonfly,cat,8251,3.524291969370097e-12,0.00078582763671875,-0.000785827633194458,4.48481550494444e-09
dragonfly,dog,5562,3.228706191293895e-11,0.0157470703125,-0.015747070280212938,2.0503535751224487e-09
dragonfly,dragon,25105,0.99609375,0.0002117156982421875,0.9958820343017578,4704.864864864865
dragonfly,dragonfly,25105,0.99609375,0.0002117156982421875,0.9958820343017578,4704.864864864865
dragonfly,eagle,59889,3.3905962482094765e-09,1.6167759895324707e-06,-1.6133853932842612e-06,0.0020971342165898616
dragonfly,elephant,45740,1.0868461686186492e-10,0.016845703125,-0.016845703016315383,6.451770879220271e-09
dragonfly,kangaroo,98286,6.181721801112872e-13,0.000736236572265625,-0.0007362365716474528,8.396379688243174e-10
dragonfly,lion,39032,2.7830537874251604e-10,0.000576019287109375,-0.0005760190088039963,4.831528821528353e-07
dragonfly,ox,18952,1.7408297026122455e-12,1.5459954738616943e-07,-1.5459780655646682e-07,1.1260250964796686e-05
dragonfly,panda,88222,4.177991286269389e-12,0.00146484375,-0.0014648437458220087,2.852175384759903e-09
dragonfly,pangolin,96874,2.8421709430404007e-13,0.0001983642578125,-0.0001983642575282829,1.4328039609468901e-09
dragonfly,peacock,1051,5.20230969414115e-10,3.8370490074157715e-07,-3.8318466977216303e-07,0.001355810072815534
dragonfly,penguin,281,9.38598532229662e-10,0.000835418701171875,-0.0008354177625733428,1.123506728916952e-06
dragonfly,phoenix,89715,3.255991032347083e-10,4.917383193969727e-07,-4.91412720293738e-07,0.0006621389678030303
dragonfly,tiger,51735,4.5838532969355583e-10,0.0006103515625,-0.0006103511041146703,7.510185241699219e-07
dragonfly,unicorn,81830,4.1654857341200113e-10,9.894371032714844e-06,-9.893954484141432e-06,4.209955054593374e-05
dragonfly,wolf,36542,1.3017142919125035e-11,0.0035247802734375,-0.003524780260420357,3.693036702804235e-09
eagle,bear,11722,2.0827428670600057e-10,0.00016498565673828125,-0.00016498544846399454,1.2623781413701229e-06
eagle,bull,16811,3.6561687011271715e-10,1.955777406692505e-07,-1.9521212379913777e-07,0.001869419642857143
eagle,cat,8251,2.1941559680271894e-11,0.00078582763671875,-0.0007858276147771903,2.7921593304976677e-08
eagle,dog,5562,5.9117155615240335e-12,0.0157470703125,-0.015747070306588284,3.754168517829836e-10
eagle,dragon,25105,2.837623469531536e-10,0.0002117156982421875,-0.00021171541447984055,1.3402990392736487e-06
eagle,dragonfly,25105,2.837623469531536e-10,0.0002117156982421875,-0.00021171541447984055,1.3402990392736487e-06
eagle,eagle,59889,0.90234375,1.6167759895324707e-06,0.9023421332240105,558113.0322580645
eagle,elephant,45740,2.0372681319713593e-09,0.016845703125,-0.016845701087731868,1.2093696041383606e-07
eagle,kangaroo,98286,1.2676082405960187e-11,0.000736236572265625,-0.0007362365595895426,1.7217403866466465e-08
eagle,lion,39032,3.6961864680051804e-09,0.000576019287109375,-0.000576015590922907,6.416775532905629e-06
eagle,ox,18952,1.3073986337985843e-12,1.5459954738616943e-07,-1.5459823998753564e-07,8.45667827560241e-06
eagle,panda,88222,1.8530954548623413e-11,0.00146484375,-0.0014648437314690455,1.265046497186025e-08
eagle,pangolin,96874,1.1297629498585593e-12,0.0001983642578125,-0.00019836425668273705,5.6953957447638875e-09
eagle,peacock,1051,2.1464074961841106e-10,3.8370490074157715e-07,-3.8349025999195874e-07,0.0005593901699029126
eagle,penguin,281,1.2005330063402653e-09,0.000835418701171875,-0.0008354175006388687,1.4370434904751713e-06
eagle,phoenix,89715,1.1350493878126144e-08,4.917383193969727e-07,-4.803878255188465e-07,0.023082386363636364
eagle,tiger,51735,1.0913936421275139e-09,0.0006103515625,-0.0006103504711063579,1.7881393432617188e-06
eagle,unicorn,81830,7.185008144006133e-11,9.894371032714844e-06,-9.894299182633404e-06,7.261712867093373e-06
eagle,wolf,36542,2.240994945168495e-09,0.0035247802734375,-0.003524778032442555,6.357828776041666e-07
elephant,bear,11722,1.3733369996771216e-10,0.00016498565673828125,-0.00016498551940458128,8.323978137418713e-07
elephant,bull,16811,9.487848728895187e-09,1.955777406692505e-07,-1.860898919403553e-07,0.04851190476190476
elephant,cat,8251,1.6484591469634324e-11,0.00078582763671875,-0.0007858276202341585,2.0977362845707866e-08
elephant,dog,5562,1.2732925824820995e-11,0.0157470703125,-0.015747070299767074,8.085901423018108e-10
elephant,dragon,25105,1.0986695997416973e-09,0.0002117156982421875,-0.00021171459957258776,5.189362946931307e-06
elephant,dragonfly,25105,1.0986695997416973e-09,0.0002117156982421875,-0.00021171459957258776,5.189362946931307e-06
elephant,eagle,59889,5.3085386753082275e-08,1.6167759895324707e-06,-1.5636906027793884e-06,0.032834101382488476
elephant,elephant,45740,0.73046875,0.016845703125,0.713623046875,43.36231884057971
elephant,kangaroo,98286,2.7830537874251604e-10,0.000736236572265625,-0.0007362362939602463,3.7801080417138927e-07
elephant,lion,39032,3.2887328416109085e-09,0.000576019287109375,-0.0005760159983765334,5.70941445053808e-06
elephant,ox,18952,1.0413714335300028e-10,1.5459954738616943e-07,-1.5449541024281643e-07,0.0006735928087349398
elephant,panda,88222,1.9936123862862587e-09,0.00146484375,-0.0014648417563876137,1.3609727223714192e-06
elephant,pangolin,96874,1.2732925824820995e-10,0.0001983642578125,-0.00019836413048324175,6.418961745042068e-07
elephant,peacock,1051,1.0040821507573128e-09,3.8370490074157715e-07,-3.8270081859081984e-07,0.0026168082524271846
elephant,penguin,281,4.1211023926734924e-08,0.000835418701171875,-0.0008353774901479483,4.932978381849315e-05
elephant,phoenix,89715,3.5925040720030665e-11,4.917383193969727e-07,-4.917023943562526e-07,7.305723248106061e-05
elephant,tiger,51735,1.367880031466484e-09,0.0006103515625,-0.0006103501946199685,2.2411346435546876e-06
elephant,unicorn,81830,2.0721927285194397e-08,9.894371032714844e-06,-9.87364910542965e-06,0.0020943147590361446
elephant,wolf,36542,2.6261659513693303e-11,0.0035247802734375,-0.0035247802471758405,7.450580596923828e-09
kangaroo,bear,11722,2.874003257602453e-10,0.00016498565673828125,-0.0001649853693379555,1.741971583724711e-06
kangaroo,bull,16811,9.1313268058002e-10,1.955777406692505e-07,-1.9466460798867047e-07,0.004668898809523809
kangaroo,cat,8251,5.384208634495735e-10,0.00078582763671875,-0.0007858270982978866,6.851640719811893e-07
kangaroo,dog,5562,1.1932570487260818e-09,0.0157470703125,-0.01574706911924295,7.577644762142684e-08
kangaroo,dragon,25105,2.964952727779746e-10,0.0002117156982421875,-0.00021171540174691472,1.4004406628307996e-06
kangaroo,dragonfly,25105,2.964952727779746e-10,0.0002117156982421875,-0.00021171540174691472,1.4004406628307996e-06
kangaroo,eagle,59889,5.8498699218034744e-09,1.6167759895324707e-06,-1.6109261196106672e-06,0.0036182315668202764
kangaroo,elephant,45740,8.498318493366241e-09,0.016845703125,-0.016845694626681507,5.044798920120018e-07
kangaroo,kangaroo,98286,0.953125,0.000736236572265625,0.9523887634277344,1294.5906735751296
kangaroo,lion,39032,1.3620592653751373e-08,0.000576019287109375,-0.0005760056665167212,2.364607046771523e-05
kangaroo,ox,18952,2.0372681319713593e-10,1.5459954738616943e-07,-1.543958205729723e-07,0.0013177710843373493
kangaroo,panda,88222,1.1641532182693481e-08,0.00146484375,-0.0014648321084678173,7.947285970052084e-06
kangaroo,pangolin,96874,1.8044374883174896e-08,0.0001983642578125,-0.00019834621343761683,9.096585787259616e-05
kangaroo,peacock,1051,6.938353180885315e-08,3.8370490074157715e-07,-3.14321368932724e-07,0.1808252427184466
kangaroo,penguin,281,4.0745362639427185e-08,0.000835418701171875,-0.0008353779558092356,4.877238513127854e-05
kangaroo,phoenix,89715,1.3897079043090343e-09,4.917383193969727e-07,-4.903486114926636e-07,0.0028261126893939395
kangaroo,tiger,51735,1.1932570487260818e-09,0.0006103515625,-0.0006103503692429513,1.9550323486328123e-06
kangaroo,unicorn,81830,8.265487849712372e-09,9.894371032714844e-06,-9.886105544865131e-06,0.0008353727409638554
kangaroo,wolf,36542,2.5920599000528455e-11,0.0035247802734375,-0.003524780247516901,7.353819809950791e-09
lion,bear,11722,1.800799509510398e-10,0.00016498565673828125,-0.0001649854766583303,1.0914885239794075e-06
lion,bull,16811,6.984919309616089e-09,1.955777406692505e-07,-1.885928213596344e-07,0.03571428571428571
lion,cat,8251,1.6079866327345371e-09,0.00078582763671875,-0.0007858260287321173,2.046233241997876e-06
lion,dog,5562,1.382431946694851e-10,0.0157470703125,-0.015747070174256805,8.778978687848232e-09
lion,dragon,25105,2.066371962428093e-09,0.0002117156982421875,-0.00021171363187022507,9.760126337274775e-06
lion,dragonfly,25105,2.066371962428093e-09,0.0002117156982421875,-0.00021171363187022507,9.760126337274775e-06
lion,eagle,59889,2.759043127298355e-08,1.6167759895324707e-06,-1.5891855582594872e-06,0.017065092165898618
lion,elephant,45740,5.494803190231323e-08,0.016845703125,-0.016845648176968098,3.261842589447464e-06
lion,kangaroo,98286,3.055902197957039e-10,0.000736236572265625,-0.0007362362666754052,4.1507068693329015e-07
lion,lion,39032,0.75390625,0.000576019287109375,0.7533302307128906,1308.8211920529802
lion,ox,18952,4.7066350816749036e-11,1.5459954738616943e-07,-1.5455248103535268e-07,0.00030444041792168674
lion,panda,88222,4.4565240386873484e-10,0.00146484375,-0.0014648433043475961,3.0423204104105633e-07
lion,pangolin,96874,9.777068044058979e-11,0.0001983642578125,-0.00019836416004181956,4.928845625657302e-07
lion,peacock,1051,8.672941476106644e-09,3.8370490074157715e-07,-3.750319592654705e-07,0.022603155339805826
lion,penguin,281,5.2677933126688e-09,0.000835418701171875,-0.0008354134333785623,6.305572649115297e-06
lion,phoenix,89715,2.3101165425032377e-10,4.917383193969727e-07,-4.915073077427223e-07,0.0004697857481060606
lion,tiger,51735,2.4884939193725586e-06,0.0006103515625,-0.0006078630685806274,0.0040771484375
lion,unicorn,81830,7.4214767664670944e-09,9.894371032714844e-06,-9.886949555948377e-06,0.0007500705948795181
lion,wolf,36542,6.344635039567947e-09,0.0035247802734375,-0.0035247739288024604,1.8000086664637446e-06
ox,bear,11722,5.661604518536478e-11,0.00016498565673828125,-0.00016498560012223606,3.431573768571622e-07
ox,bull,16811,1.0654330253601074e-06,1.955777406692505e-07,8.698552846908569e-07,5.447619047619048
ox,cat,8251,1.1311840353300795e-11,0.00078582763671875,-0.0007858276254069096,1.4394811056192639e-08
ox,dog,5562,1.9099388737231493e-10,0.0157470703125,-0.015747070121506113,1.2128852134527162e-08
ox,dragon,25105,9.322320693172514e-11,0.0002117156982421875,-0.00021171560501898057,4.4032260104342624e-07
ox,dragonfly,25105,9.322320693172514e-11,0.0002117156982421875,-0.00021171560501898057,4.4032260104342624e-07
ox,eagle,59889,9.595169103704393e-11,1.6167759895324707e-06,-1.6166800378414337e-06,5.934754824308756e-05
ox,elephant,45740,4.0745362639427185e-09,0.016845703125,-0.016845699050463736,2.418739208276721e-07
ox,kangaroo,98286,1.3642420526593924e-11,0.000736236572265625,-0.0007362365586232045,1.8529941380950453e-08
ox,lion,39032,4.18367562815547e-10,0.000576019287109375,-0.0005760188687418122,7.263082542166805e-07
ox,ox,18952,0.99609375,1.5459954738616943e-07,0.9960935954004526,6443057.34939759
ox,panda,88222,6.45172804070171e-12,0.00146484375,-0.001464843743548272,4.404379675785701e-09
ox,pangolin,96874,2.3732127374387346e-12,0.0001983642578125,-0.00019836425543928726,1.1963913073906532e-08
ox,peacock,1051,1.0986695997416973e-09,3.8370490074157715e-07,-3.8260623114183545e-07,0.0028633191747572816
ox,penguin,281,5.529727786779404e-10,0.000835418701171875,-0.0008354181481990963,6.619109410673516e-07
ox,phoenix,89715,3.115019353572279e-11,4.917383193969727e-07,-4.917071692034369e-07,6.334709398674242e-05
ox,tiger,51735,2.0804691303055733e-11,0.0006103515625,-0.0006103515416953087,3.4086406230926515e-08
ox,unicorn,81830,7.159542292356491e-09,9.894371032714844e-06,-9.887211490422487e-06,0.000723597515060241
ox,wolf,36542,1.77351466845721e-11,0.0035247802734375,-0.0035247802557023533,5.03156092259791e-09
panda,bear,11722,9.126961231231689e-07,0.00016498565673828125,-0.00016407296061515808,0.005531972543352601
panda,bull,16811,3.383320290595293e-10,1.955777406692505e-07,-1.9523940864019096e-07,0.0017299107142857142
panda,cat,8251,3.245077095925808e-09,0.00078582763671875,-0.0007858243916416541,4.129502379778519e-06
panda,dog,5562,5.384208634495735e-10,0.0157470703125,-0.015747069774079137,3.419181173161943e-08
panda,dragon,25105,8.96397978067398e-09,0.0002117156982421875,-0.00021170673426240683,4.2339702984234235e-05
panda,dragonfly,25105,8.96397978067398e-09,0.0002117156982421875,-0.00021170673426240683,4.2339702984234235e-05
panda,eagle,59889,6.230038707144558e-11,1.6167759895324707e-06,-1.6167136891453993e-06,3.8533716157834104e-05
panda,elephant,45740,1.3853423297405243e-08,0.016845703125,-0.016845689271576703,8.223713308140852e-07
panda,kangaroo,98286,1.7974525690078735e-07,0.000736236572265625,-0.0007360568270087242,0.000244140625
panda,lion,39032,2.0227162167429924e-09,0.000576019287109375,-0.0005760172643931583,3.5115425160389074e-06
panda,ox,18952,3.245077095925808e-09,1.5459954738616943e-07,-1.5135447029024363e-07,0.020990210843373495
panda,panda,88222,0.4296875,0.00146484375,0.42822265625,293.3333333333333
panda,pangolin,96874,1.169741153717041e-06,0.0001983642578125,-0.00019719451665878296,0.005896935096153846
panda,peacock,1051,5.145557224750519e-08,3.8370490074157715e-07,-3.3224932849407196e-07,0.1341019417475728
panda,penguin,281,1.169741153717041e-06,0.000835418701171875,-0.000834248960018158,0.001400185502283105
panda,phoenix,89715,3.7834979593753815e-10,4.917383193969727e-07,-4.913599696010351e-07,0.0007694128787878788
panda,tiger,51735,7.4214767664670944e-09,0.0006103515625,-0.0006103441410232335,1.2159347534179688e-05
panda,unicorn,81830,4.842877388000488e-08,9.894371032714844e-06,-9.845942258834839e-06,0.004894578313253012
panda,wolf,36542,1.1204974725842476e-09,0.0035247802734375,-0.0035247791529400274,3.178914388020833e-07
pangolin,bear,11722,2.6193447411060333e-10,0.00016498565673828125,-0.00016498539480380714,1.5876196712427746e-06
pangolin,bull,16811,1.9099388737231493e-11,1.955777406692505e-07,-1.9555864128051326e-07,9.765625e-05
pangolin,cat,8251,9.049472282640636e-11,0.00078582763671875,-0.0007858275462240272,1.1515848844954111e-07
pangolin,dog,5562,4.206412995699793e-11,0.0157470703125,-0.01574707027043587,2.671235291532768e-09
pangolin,dragon,25105,8.330971468240023e-10,0.0002117156982421875,-0.00021171486514504068,3.934980512739301e-06
pangolin,dragonfly,25105,8.330971468240023e-10,0.0002117156982421875,-0.00021171486514504068,3.934980512739301e-06
pangolin,eagle,59889,3.3651303965598345e-10,1.6167759895324707e-06,-1.6164394764928147e-06,0.00020813832085253456
pangolin,elephant,45740,6.344635039567947e-09,0.016845703125,-0.01684569678036496,3.7663224814594654e-07
pangolin,kangaroo,98286,2.0139850676059723e-08,0.000736236572265625,-0.0007362164324149489,2.7355134795984455e-05
pangolin,lion,39032,4.4565240386873484e-10,0.000576019287109375,-0.0005760188414569711,7.736761838395075e-07
pangolin,ox,18952,4.911271389573812e-10,1.5459954738616943e-07,-1.5410842024721205e-07,0.003176769578313253
pangolin,panda,88222,3.3527612686157227e-07,0.00146484375,-0.0014645084738731384,0.0002288818359375
pangolin,pangolin,96874,0.96875,0.0001983642578125,0.9685516357421875,4883.692307692308
pangolin,peacock,1051,1.1525116860866547e-08,3.8370490074157715e-07,-3.721797838807106e-07,0.030036407766990292
pangolin,penguin,281,6.668269634246826e-07,0.000835418701171875,-0.0008347518742084503,0.0007981949200913242
pangolin,phoenix,89715,3.623426891863346e-09,4.917383193969727e-07,-4.881148925051093e-07,0.007368607954545455
pangolin,tiger,51735,1.6079866327345371e-09,0.0006103515625,-0.0006103499545133673,2.634525299072266e-06
pangolin,unicorn,81830,7.031485438346863e-08,9.894371032714844e-06,-9.824056178331375e-06,0.007106551204819277
pangolin,wolf,36542,4.774847184307873e-12,0.0035247802734375,-0.003524780268662653,1.3546510176225142e-09
peacock,bear,11722,5.9969806898152456e-12,0.00016498565673828125,-0.00016498565074130056,3.6348497247420294e-08
peacock,bull,16811,5.5990767577895895e-12,1.955777406692505e-07,-1.955721415924927e-07,2.8628394717261905e-05
peacock,cat,8251,3.424815986363683e-12,0.00078582763671875,-0.000785827633293934,4.358227970530686e-09
peacock,dog,5562,1.7905676941154525e-12,0.0157470703125,-0.015747070310709432,1.1370798876119214e-10
peacock,dragon,25105,1.800799509510398e-10,0.0002117156982421875,-0.00021171551816223655,8.50574390308277e-07
peacock,dragonfly,25105,1.800799509510398e-10,0.0002117156982421875,-0.00021171551816223655,8.50574390308277e-07
peacock,eagle,59889,8.585629984736443e-10,1.6167759895324707e-06,-1.615917426533997e-06,0.0005310339861751152
peacock,elephant,45740,4.4565240386873484e-10,0.016845703125,-0.016845702679347596,2.6454960090526634e-08
peacock,kangaroo,98286,6.707523425575346e-12,0.000736236572265625,-0.0007362365655581016,9.110554512300639e-09
peacock,lion,39032,2.319211489520967e-10,0.000576019287109375,-0.000576019055188226,4.026274017940294e-07
peacock,ox,18952,6.59383658785373e-12,1.5459954738616943e-07,-1.5459295354958158e-07,4.2651073042168676e-05
peacock,panda,88222,3.54702933691442e-11,0.00146484375,-0.0014648437145297066,2.421438694000244e-08
peacock,pangolin,96874,3.0468072509393096e-11,0.0001983642578125,-0.0001983642273444275,1.5359658461350662e-07
